観測点番号,震度発表名称,機関,緯度,経度,メッシュコード,JCODE,AVS,ARV
7521845,豊後大野市犬飼町犬飼＊,自治体,#N/A,#N/A,0,0,0,0
7530000,日田市三本松（旧）,気象庁,33.32,130.93,4930778414,11,334.9,1.1633
7530001,日田市中津江村合瀬,気象庁,33.125,130.8767,4930575011,1,641.3,0.6689
7530002,日田市三本松,気象庁,33.3219,130.9293,4930778432,11,336.1,1.1598
7530020,日田市天瀬町＊,防災科研,33.255497,131.020297,4931700141,5,293.1,1.3034
7530030,日田市田島（旧）＊,自治体,33.32,130.93,4930778414,11,334.9,1.1633
7530031,日田市前津江町＊,自治体,33.2097,130.9179,4930675312,1,641.3,0.6689
7530032,日田市中津江村栃野（旧）＊,自治体,33.13,130.93,4930575432,1,641.3,0.6689
7530033,日田市上津江町＊,自治体,33.0948,130.9766,4930571813,6,405.6,0.9882
7530034,日田市大山町（旧）＊,自治体,33.25,130.97,4930770721,6,405.6,0.9882
7530035,日田市田島＊,自治体,33.3213,130.941,4930778532,11,342.6,1.1412
7530036,日田市中津江村栃野（旧２）＊,自治体,33.13,130.93,4930575432,1,641.3,0.6689
7530037,日田市大山町（旧２）＊,自治体,33.25,130.97,4930770721,6,405.6,0.9882
7530038,日田市中津江村栃野＊,自治体,33.1363,130.9374,4930576424,8,528.7,0.7884
7530039,日田市大山町＊,自治体,33.2575,130.9666,4930770734,10,354.2,1.1092
7530120,竹田市竹田小学校＊,防災科研,32.9722,131.396997,4931336142,6,405.6,0.9882
7530121,竹田市直入小学校＊,防災科研,33.0664,131.3734,4931427944,11,392.8,1.0156
7530130,竹田市会々（旧）＊,自治体,32.97,131.4,4931336213,6,405.6,0.9882
7530131,竹田市荻町（旧）＊,自治体,32.92,131.3,4931320413,5,264.5,1.4224
7530132,竹田市久住町＊,自治体,33.0207,131.2945,4931422323,5,285.9,1.3311
7530133,竹田市直入町＊,自治体,33.0782,131.3845,4931439024,6,405.6,0.9882
7530134,竹田市会々＊,自治体,32.9737,131.3978,4931336144,6,405.6,0.9882
7530135,竹田市荻町（旧２）＊,自治体,32.92,131.3,4931320413,5,264.5,1.4224
7530136,竹田市荻町＊,自治体,32.9213,131.3025,4931320431,5,297.9,1.2856
7530160,久住町久住（旧）＊,自治体,33.02,131.3,4931422413,6,405.6,0.9882
7530161,直入町長湯（旧）＊,自治体,33.07,131.38,4931438014,6,405.6,0.9882
7530630,九重町後野上（旧）＊,自治体,33.23,131.18,4931617432,8,371.8,1.0644
7530631,九重町後野上＊,自治体,33.2285,131.1888,4931617513,5,294.1,1.2996
7530700,玖珠町帆足,気象庁,33.2831,131.1514,4931713233,10,368.6,1.0722
7600000,延岡市天神小路（旧）,気象庁,32.58,131.65,4831659231,15,207.5,1.749
7600001,延岡市北方町未,気象庁,32.6278,131.4512,4831735613,6,405.6,0.9882
7600002,延岡市細見,気象庁,32.58,131.58,4831649632,1,641.3,0.6689
7600003,延岡市天神小路,気象庁,32.5817,131.6579,4831659243,7,351.4,1.1167
7600020,延岡市古城町＊,自治体,32.57,131.67,4831658323,12,185.2,1.9275
7600021,延岡市北川町川内名白石＊,防災科研,32.6978,131.683097,4931053441,1,775.5,0.5689
7600030,延岡市東本小路（旧）＊,自治体,32.58,131.67,4831659341,12,185.2,1.9275
7600031,延岡市北浦町古江（旧）＊,自治体,32.72,131.82,4931066523,1,775.5,0.5689
7600032,延岡市北方町卯＊,自治体,32.5627,131.5259,4831647231,10,299.5,1.2797
7600033,延岡市北川町総合支所＊,自治体,32.6901,131.6946,4931052543,10,288.2,1.322
7600034,延岡市北浦町古江＊,自治体,32.7096,131.8216,4931065521,16,260.2,1.4425
7600035,延岡市東本小路（旧２）＊,自治体,32.58,131.67,4831659341,12,185.2,1.9275
7600036,延岡市東本小路＊,自治体,32.5824,131.6649,4831659333,12,200.4,1.8021
7600101,日向市亀崎,気象庁,32.4324,131.6291,4831551034,15,207.5,1.749
7600102,日向市大王谷運動公園,気象庁,32.4431,131.6368,4831553022,1,641.3,0.6689
7600120,日向市富高（旧）＊,自治体,32.43,131.6,4831541742,1,641.3,0.6689
7600121,日向市富高＊,防災科研,32.428639,131.600917,4831541813,1,641.3,0.6689
7600130,日向市東郷町山陰（旧）＊,自治体,32.38,131.53,4831445232,1,641.3,0.6689
7600131,日向市東郷町山陰＊,自治体,32.3917,131.5303,4831447212,6,405.6,0.9882
7600220,西都市上の宮＊,防災科研,32.106,131.392797,4831132132,9,299.1,1.281
7600230,西都市聖陵町（旧）＊,自治体,32.12,131.4,4831134213,11,297.3,1.2877
7600231,西都市聖陵町＊,自治体,32.1086,131.4013,4831133211,11,297,1.2886
7600330,高鍋町上江（旧）＊,自治体,32.13,131.5,4831145031,12,200.6,1.8005
7600331,高鍋町上江（旧２）＊,自治体,32.13,131.5,4831145031,12,200.6,1.8005
7600332,高鍋町上江＊,自治体,32.128,131.5033,4831145014,8,287.9,1.3236
7600370,小丸川通報所,気象庁,32.13,131.52,4831145141,15,173.4,2.0388
7600400,新富町上富田,気象庁,32.0689,131.4874,4831038824,8,341.9,1.143
7600530,川南町川南（旧）＊,自治体,32.2,131.53,4831244212,9,280.2,1.3543
7600531,川南町川南＊,自治体,32.1921,131.5259,4831243211,8,368.6,1.0721
7600600,宮崎都農町川北,気象庁,32.249,131.5022,4831249033,8,507.5,0.8164
7600620,宮崎都農町役場＊,防災科研,32.2565,131.5609,4831340444,8,391.5,1.0185
7600730,門川町本町（旧）＊,自治体,32.47,131.65,4831556213,16,260.2,1.4425
7600731,門川町本町＊,自治体,32.4698,131.6487,4831556124,16,260.2,1.4425
7600930,木城町高城＊,自治体,32.164,131.4735,4831139742,12,216.3,1.6882
7600970,木城町石河内,気象庁,32.25,131.42,4831330321,1,641.3,0.6689
7610020,西米良村板谷＊,防災科研,32.2353,131.1158,4831208912,1,641.3,0.6689
7610030,西米良村村所（旧）＊,自治体,32.23,131.15,4831217231,10,440.2,0.9217
7610031,西米良村村所（旧２）＊,自治体,32.23,131.15,4831217231,10,440.2,0.9217
7610032,西米良村村所＊,自治体,32.2262,131.4154,4831237311,1,641.3,0.6689
7610830,諸塚村家代＊,自治体,32.5124,131.3304,4831621614,1,775.5,0.5689
7610920,椎葉村総合運動公園＊,防災科研,32.454997,131.146997,4831514142,1,775.5,0.5689
7610930,椎葉村下福良（旧）＊,自治体,32.47,131.15,4831516213,1,775.5,0.5689
7610931,椎葉村下福良（旧２）＊,自治体,32.47,131.15,4831516213,1,775.5,0.5689
7610932,椎葉村下福良＊,自治体,32.4667,131.1575,4831516221,7,351.4,1.1167
7611000,高千穂町三田井,気象庁,32.7117,131.3076,4931025423,6,405.6,0.9882
7611020,高千穂町寺迫＊,防災科研,32.704997,131.308897,4931024441,1,641.3,0.6689
7611070,高千穂通報所,気象庁,32.72,131.3,4931026413,6,405.6,0.9882
7611130,日之影町岩井川（旧）＊,自治体,32.65,131.38,4831738012,1,775.5,0.5689
7611131,日之影町岩井川＊,自治体,32.6538,131.3881,4831738113,7,351.4,1.1167
7611230,五ヶ瀬町三ヶ所（旧）＊,自治体,32.68,131.2,4931011542,6,405.6,0.9882
7611231,五ヶ瀬町三ヶ所＊,自治体,32.683,131.1964,4931011543,6,405.6,0.9882
7611320,宮崎美郷町宇納間＊,防災科研,32.500597,131.4444,4831630521,10,407.2,0.9849
7611330,宮崎美郷町神門＊,自治体,32.3863,131.3344,4831426624,1,641.3,0.6689
7611331,宮崎美郷町田代（旧）＊,自治体,32.43,131.42,4831531341,6,405.6,0.9882
7611332,宮崎美郷町田代（旧２）＊,自治体,32.43,131.42,4831531341,6,405.6,0.9882
7611333,宮崎美郷町田代＊,自治体,32.4374,131.4225,4831532324,10,391.6,1.0184
7620000,宮崎市和知川原,気象庁,31.92,131.42,4731730323,15,195.9,1.8369
7620001,宮崎市霧島,気象庁,31.9384,131.4142,4731732331,13,168.7,2.0862
7620020,宮崎市松橋＊,防災科研,31.908697,131.4187,4731639312,15,207.5,1.749
7620021,宮崎市田野町体育館＊,防災科研,31.8454,131.3026,4731621413,8,480.6,0.8553
7620030,宮崎市橘通東＊,自治体,31.9111,131.4239,4731639324,15,202.8,1.7835
7620031,宮崎市佐土原町下田島＊,自治体,32.0241,131.474,4831032744,3,242.2,1.5336
7620032,宮崎市高岡町内山（旧）＊,自治体,31.95,131.3,4731724411,10,300.6,1.2755
7620033,宮崎市田野支所（旧）＊,自治体,31.83,131.3,4731529431,10,381.6,1.0409
7620034,宮崎市清武町船引（旧）＊,自治体,31.85,131.38,4731632012,5,278.9,1.3598
7620035,宮崎市高岡町内山＊,自治体,31.9568,131.2971,4731724344,10,293.1,1.3033
7620036,宮崎市田野支所＊,自治体,31.8391,131.3012,4731620431,8,434.5,0.932
7620037,宮崎市清武町船引＊,自治体,31.8556,131.39,4731632131,10,290.4,1.3136
7620100,日南市油津,気象庁,31.5784,131.4081,4731239223,20,253.3,1.4761
7620101,日南市北郷町大藤,気象庁,31.6621,131.376,4731339013,1,641.3,0.6689
7620120,日南市吾田東＊,防災科研,31.612897,131.3743,4731323942,13,168.9,2.084
7620130,日南市中央通＊,自治体,31.6019,131.3787,4731332012,15,207.5,1.749
7620131,日南市南郷町南町（旧）＊,自治体,31.53,131.37,4731223941,15,207.5,1.749
7620132,日南市北郷町郷之原（旧）＊,自治体,31.68,131.38,4731431032,10,314.1,1.2286
7620133,日南市南郷町南町＊,自治体,31.5342,131.3715,4731224921,15,207.5,1.749
7620134,日南市北郷町郷之原＊,自治体,31.6769,131.3752,4731431011,10,311.4,1.2377
7620200,串間市本城,気象庁,31.48,131.28,4731127232,1,641.3,0.6689
7620201,串間市奈留,気象庁,31.53,131.2693,4731223141,1,641.3,0.6689
7620210,串間市西方（臨）,気象庁,31.47,131.22,4731116723,1,641.3,0.6689
7620220,串間市都井＊,防災科研,31.398497,131.3052,4731027434,1,641.3,0.6689
7620730,国富町本庄＊,自治体,31.9906,131.3235,4731728544,9,292,1.3075
7620920,綾町南俣健康センター＊,防災科研,31.9951,131.255697,4731729014,10,298.4,1.2837
7620930,綾町役場＊,自治体,31.9991,131.2532,4731729034,8,424.5,0.9506
7630000,都城市菖蒲原,気象庁,31.7299,131.0818,4731407641,8,386.2,1.0304
7630001,都城市高崎町江平,気象庁,31.9043,131.0858,4731608642,1,641.3,0.6689
7630020,都城市姫城町＊,防災科研,31.718497,131.062097,4731406422,8,397.3,1.0058
7630021,都城市高崎町大牟田＊,防災科研,31.872297,131.0685,4731604532,8,485.8,0.8474
7630030,都城市北原（旧）＊,自治体,31.73,131.08,4731407632,8,388.1,1.026
7630031,都城市山之口町花木（旧）＊,自治体,31.78,131.15,4731513231,8,480.2,0.8558
7630032,都城市高城町穂満坊（旧）＊,自治体,31.8,131.13,4731516012,10,374.4,1.0579
7630033,都城市山田町山田（旧）＊,自治体,31.82,131.03,4731508214,5,315.5,1.2242
7630034,都城市北原＊,自治体,31.7319,131.0786,4731407634,8,383.6,1.0363
7630035,都城市山之口町花木＊,自治体,31.7804,131.1536,4731513232,8,486.3,0.8467
7630036,都城市高城町穂満坊＊,自治体,31.8003,131.1303,4731516012,10,374.4,1.0579
7630037,都城市山田町山田＊,自治体,31.8143,131.0394,4731507331,5,300.8,1.2748
7630100,小林市真方（旧）,気象庁,32,130.98,4830070812,8,415.6,0.968
7630101,小林市真方,気象庁,31.9927,130.9882,4730779911,5,261.9,1.4347
7630110,小林市真方（旧２）,気象庁,32,130.98,4830070812,8,415.6,0.968
7630120,小林市役所（旧）＊,自治体,32,130.97,4830070721,8,404.5,0.9905
7630121,小林市役所＊,防災科研,31.996833,130.972222,4730779742,8,398.1,1.0042
7630130,小林市細野＊,自治体,32.0016,130.966,4830070712,8,399.5,1.0012
7630131,小林市中原（旧）＊,自治体,32.08,131.07,4831009541,6,405.6,0.9882
7630132,小林市野尻町東麓（旧）＊,自治体,31.97,131.1,4731706724,5,300.4,1.2763
7630133,小林市中原＊,自治体,32.0775,131.0725,4831009524,6,405.6,0.9882
7630134,小林市野尻町東麓＊,自治体,31.9615,131.0972,4731705724,5,289.3,1.3179
7630230,えびの市加久藤＊,自治体,32.0464,130.8133,4830065531,12,275.1,1.3757
7630530,三股町五本松（旧）＊,自治体,31.73,131.13,4731417032,8,488,0.8442
7630531,三股町五本松＊,自治体,31.7307,131.1249,4731407942,8,478.1,0.8589
7631030,高原町西麓＊,自治体,31.9284,131.0079,4731701023,5,260.4,1.4414
7700000,鹿児島市東郡元,気象庁,31.5552,130.5486,4730246342,20,204.1,1.7742
7700001,鹿児島市下福元,気象庁,31.5093,130.4527,4730231611,1,775.5,0.5689
7700020,鹿児島市祇園之洲町＊,防災科研,31.605697,130.574,4730342542,20,193.4,1.8573
7700021,鹿児島市喜入町＊,防災科研,31.375697,130.5449,4730045321,16,260.2,1.4425
7700030,鹿児島市本城（旧）＊,自治体,31.72,130.57,4730446523,4,510.4,0.8125
7700031,鹿児島市桜島藤野（旧）＊,自治体,31.62,130.63,4730354014,5,312.4,1.2344
7700032,鹿児島市桜島赤水新島＊,自治体,31.6187,130.7217,4730354721,4,510.4,0.8125
7700033,鹿児島市上谷口（旧）＊,自治体,31.6,130.43,4730332412,5,309.9,1.2428
7700034,鹿児島市郡山（旧）＊,自治体,31.68,130.48,4730431832,6,405.6,0.9882
7700035,鹿児島市本城＊,自治体,31.7108,130.559,4730445423,6,405.6,0.9882
7700036,鹿児島市郡山＊,自治体,31.6808,130.4785,4730431832,6,405.6,0.9882
7700037,鹿児島市桜島藤野＊,自治体,31.6195,130.6344,4730354024,5,312.9,1.2329
7700038,鹿児島市上谷口＊,自治体,31.6047,130.4346,4730332442,10,351.3,1.117
7700060,桜島町新島（旧）＊,自治体,31.62,130.72,4730354723,15,175,2.0226
7700200,枕崎市高見町（旧）,気象庁,31.27,130.3,4630722413,5,283.1,1.3425
7700201,枕崎市高見町,気象庁,31.272,130.2931,4630722332,5,265.1,1.42
7700220,枕崎市若葉町＊,防災科研,31.277597,130.3008,4630723413,6,405.6,0.9882
7700400,阿久根市赤瀬川（旧）,気象庁,32.03,130.2,4830013542,8,431.9,0.9366
7700401,阿久根市赤瀬川,気象庁,32.0279,130.2002,4830013613,3,394.7,1.0114
7700420,阿久根市鶴見町＊,防災科研,32.014497,130.1927,4830011532,15,207.5,1.749
7700510,鹿児島出水市緑町（旧）,気象庁,32.08,130.35,4830029742,8,395.1,1.0105
7700520,鹿児島出水市緑町（旧）＊,自治体,32.08,130.35,4830029742,8,395.1,1.0105
7700521,鹿児島出水市緑町＊,防災科研,32.091611,130.351889,4830120833,11,283.3,1.3416
7700530,鹿児島出水市桂島＊,自治体,32.1487,130.2637,4830127133,3,348.7,1.1239
7700531,鹿児島出水市野田町（旧）＊,自治体,32.07,130.27,4830028123,8,346.9,1.1289
7700532,鹿児島出水市高尾野町（旧）＊,自治体,32.07,130.3,4830028413,8,363.2,1.0857
7700533,鹿児島出水市野田町＊,自治体,32.0609,130.2679,4830027114,8,346.7,1.1297
7700534,鹿児島出水市高尾野町（旧２）＊,自治体,32.07,130.3,4830028413,8,363.2,1.0857
7700535,鹿児島出水市高尾野町＊,自治体,32.061,130.3041,4830027414,8,388.2,1.0258
7700700,指宿市山川新生町,気象庁,31.2041,130.6393,4630654113,16,260.2,1.4425
7700720,指宿市十町＊,防災科研,31.253497,130.632397,4630750023,5,256.1,1.4619
7700730,指宿市開聞十町（旧）＊,自治体,31.2,130.53,4630644212,5,307.1,1.2524
7700731,指宿市開聞十町＊,自治体,31.2036,130.5375,4630644224,5,299.1,1.281
7703920,長島町鷹巣＊,防災科研,32.194697,130.176297,4830213413,3,364.8,1.0816
7703930,長島町指江（旧）＊,自治体,32.15,130.12,4830108921,3,463.2,0.8825
7703931,長島町獅子島＊,自治体,32.279,130.2165,4830313714,15,207.5,1.749
7703932,長島町伊唐島（旧）＊,自治体,32.22,130.2,4830216524,3,426.5,0.9469
7703933,長島町指江＊,自治体,32.1552,130.1185,4830108932,10,274,1.3802
7703934,長島町伊唐島＊,自治体,32.2139,130.207,4830215641,10,246.8,1.5087
7705200,薩摩川内市中郷,気象庁,31.8305,130.3106,4730529442,13,165.6,2.1204
7705220,薩摩川内市神田町＊,防災科研,31.814297,130.3032,4730527432,13,166.8,2.1073
7705230,薩摩川内市樋脇町（旧）＊,自治体,31.82,130.38,4730538014,10,299.1,1.2808
7705231,薩摩川内市入来町（旧）＊,自治体,31.8,130.43,4730536412,10,316.8,1.2199
7705232,薩摩川内市東郷町（旧）＊,自治体,31.87,130.33,4730624614,6,405.6,0.9882
7705233,薩摩川内市祁答院町＊,自治体,31.8706,130.4956,4730634923,10,361.1,1.0912
7705234,薩摩川内市入来町＊,自治体,31.8066,130.4308,4730536434,6,405.6,0.9882
7705235,薩摩川内市東郷町＊,自治体,31.8649,130.3369,4730623644,10,271.6,1.3908
7705236,薩摩川内市樋脇町＊,自治体,31.8206,130.3849,4730538024,10,281.8,1.3479
7705270,鹿児島東郷町斧淵２,気象庁,31.87,130.33,4730624614,6,405.6,0.9882
7705300,さつま町宮之城屋地（旧）,気象庁,31.9,130.45,4730638522,6,405.6,0.9882
7705301,さつま町宮之城屋地,気象庁,31.906,130.4556,4730638632,5,289.3,1.3179
7705320,さつま町宮之城保健センタ＊,防災科研,31.9006,130.4513,4730638611,6,405.6,0.9882
7705330,さつま町神子＊,自治体,31.9497,130.4815,4730733843,5,267.6,1.4085
7705331,さつま町求名＊,自治体,31.9236,130.5413,4730740334,10,370.1,1.0684
7705370,鹿児島鶴田町神子２,気象庁,31.95,130.48,4730734812,5,294.5,1.2982
7705371,宮之城通報所,気象庁,31.92,130.45,4730730524,5,274,1.3802
7705430,湧水町栗野（旧）＊,自治体,31.95,130.72,4730754721,10,346.4,1.1304
7705431,湧水町吉松（旧）＊,自治体,32.02,130.75,4830062013,5,317.6,1.2173
7705432,湧水町栗野＊,自治体,31.9517,130.721,4730754721,10,346.4,1.1304
7705433,湧水町吉松＊,自治体,32.0148,130.7446,4830051943,10,332.1,1.1717
7705520,日置市日吉町日置＊,防災科研,31.5896,130.348997,4730320744,15,207.5,1.749
7705530,日置市東市来町長里（旧）＊,自治体,31.65,130.35,4730328722,6,405.6,0.9882
7705531,日置市伊集院町郡（旧）＊,自治体,31.63,130.4,4730335231,9,275.5,1.3739
7705532,日置市吹上町中原（旧）＊,自治体,31.52,130.35,4730222724,5,259.6,1.4454
7705533,日置市東市来町長里＊,自治体,31.6585,130.487,4730339822,6,405.6,0.9882
7705534,日置市伊集院町郡＊,自治体,31.6337,130.4024,4730336211,10,327.8,1.1849
7705535,日置市吹上町中原＊,自治体,31.5091,130.3481,4730221722,10,268.1,1.4061
7705610,いちき串木野市昭和通,気象庁,31.72,130.27,4730426123,15,202.8,1.7835
7705620,いちき串木野市緑町＊,防災科研,31.712297,130.2735,4730425124,6,405.6,0.9882
7705630,いちき串木野市湊町（旧）＊,自治体,31.7,130.28,4730424212,16,260.2,1.4425
